Id,SalePrice
1461,117727.35575241222
1462,155480.50518541268
1470,127361.49143733854
1510,170720.80917652388
1511,136785.07260770761
1512,156335.71275064076
1519,237376.58920577788
1520,132672.88101652887
1521,137770.2946427383
1522,155300.48521276165
1524,91788.573529227986
1525,106769.88399802399
1529,149923.28475854604
1530,186367.179008501
1625,109590.76629333393
1626,179257.03326537868
1648,130808.86987843303
1649,149579.55247346609
1650,120247.39904566467
1651,118360.37350636664
1660,182414.87382859853
1752,105323.70908455724
1753,138065.18317509379
1756,117864.56589296839
1757,115038.36682226967
1758,175598.84056559476
1759,165862.08067631142
1760,160544.22048655522
1761,146599.18431436797
1764,116686.67813465727
1765,135918.16445889944
1766,177792.56469748306
1767,183137.26795019794
1768,128956.07934617469
1769,178931.92365907502
1770,157789.05269383805
1771,119818.26486591174
1772,120452.33020894244
1773,134628.54860284124
1775,126706.47333892313
1776,119765.26233695654
1778,127263.25340083076
1779,114191.4693207243
1781,119411.50219858137
1792,141593.74159905367
1793,123237.93641555775
1794,141640.97838589427
1795,131862.19058027407
1796,152968.06113442211
1798,129829.79168662737
1799,89900.490306794643
1805,132612.00733592114
1960,103445.48375205715
1961,136407.50977858042
2048,138907.42898985388
2051,97636.642402960715
2052,124159.2745324729
2053,142560.0951745034
2055,138340.8313306146
2056,151861.15464872125
2057,120517.60283856615
2059,140006.118173255
2060,162110.83923534554
2061,158723.87383483211
2062,117456.54633760104
2063,107364.83069104557
2064,138515.82466887849
2065,128545.89317510535
2066,168841.99894189389
2067,128633.45404818939
2073,136853.36592113195
2074,169236.60445796512
2075,150550.35500574583
2076,117685.77286874616
2077,148153.61118984222
2078,122678.85615020302
2084,95288.583112467823
2085,116259.81586494784
2252,168594.5125172594
2278,136766.10269344843
2279,154911.87000725922
2280,97336.89348575937
2286,113106.32904967114
2387,122906.4545308888
2389,133558.56960819795
2390,148271.56544576192
2391,152879.52847636151
2392,128918.65282662387
2393,155875.12164344196
2396,149777.00882186583
2397,183653.03479934597
2402,142219.29867720272
2406,125686.44985304039
2407,113149.44797595174
2408,142224.45923872583
2409,131544.727410665
2410,163219.4445634883
2411,104144.58155609915
2412,151329.73839452775
2413,123374.70729848226
2414,141812.28400833442
2416,112259.37100597624
2417,126280.70539807418
2418,130558.38542956459
2420,125004.06516723537
