Id,SalePrice
1461,118258.578125
1462,141807.984375
1470,124187.875
1510,137059.4375
1511,139823.96875
1512,183878.609375
1519,206619.84375
1520,137668.421875
1521,139418.984375
1522,162400.390625
1524,126255.0
1525,111941.484375
1529,139806.015625
1530,154699.9375
1625,121651.09375
1626,173981.875
1648,139806.015625
1649,134772.75
1650,122301.546875
1651,129479.28125
1660,144342.875
1752,120615.453125
1753,146686.3125
1756,123051.859375
1757,120615.453125
1758,132939.09375
1759,163724.84375
1760,150623.078125
1761,149127.140625
1764,116872.5
1765,173234.984375
1766,172888.59375
1767,229270.5
1768,131617.8125
1769,168815.84375
1770,144449.21875
1771,121926.4765625
1772,92107.8515625
1773,129898.046875
1775,125136.25
1776,123945.625
1778,116722.125
1779,121300.859375
1781,135442.8125
1792,146772.609375
1793,122904.1875
1794,136927.3125
1795,133927.53125
1796,140129.0
1798,122893.8984375
1799,115290.078125
1805,136009.203125
1960,115839.90625
1961,116251.0
2048,135165.578125
2051,110504.84375
2052,137626.203125
2053,144160.609375
2055,171068.046875
2056,142846.125
2057,111268.28125
2059,114540.234375
2060,167601.59375
2061,155565.234375
2062,127315.0
2063,112578.515625
2064,130808.59375
2065,113033.0625
2066,200321.875
2067,137417.09375
2073,128002.8828125
2074,172838.59375
2075,148535.015625
2076,117699.765625
2077,137337.515625
2078,129755.3046875
2084,111580.0
2085,130807.1796875
2252,177539.09375
2278,150977.5
2279,122545.453125
2280,120765.296875
2286,120615.453125
2387,137409.0625
2389,128427.03125
2390,137072.5
2391,124737.953125
2392,115989.984375
2393,170745.046875
2396,149092.5
2397,173741.71875
2402,131845.046875
2406,129036.71875
2407,123092.890625
2408,123907.5703125
2409,130726.5546875
2410,168782.65625
2411,120061.015625
2412,144578.15625
2413,129650.078125
2414,131781.296875
2416,127056.171875
2417,121569.375
2418,115248.28125
2420,122458.125
2421,146260.234375
2429,117264.828125
2430,123717.5625
2431,119109.09375
2432,130536.7109375
2433,137565.734375
2434,134924.078125
2435,148441.046875
2436,109517.25
2437,116043.890625
2615,140239.875
2616,134090.828125
2617,159193.90625
2618,163278.0
2619,190119.78125
2641,103542.28125
2649,149809.484375
2721,131441.390625
2723,143360.3125
2725,131288.1875
2728,161706.25
2730,140749.390625
2732,113446.09375
2733,164133.90625
2734,137239.59375
2735,136591.40625
2737,115718.28125
2740,133266.140625
2741,148178.671875
2742,147486.359375
2744,134127.796875
2745,118126.875
2746,128418.828125
2747,164410.703125
2749,123731.484375
2750,120676.40625
2751,113393.046875
2753,139122.75
2762,144167.578125
2763,172733.671875
2764,167429.6875
2769,127454.6796875
2770,163319.671875
2771,121764.046875
1527,98162.25
1777,111785.7109375
2731,120660.7890625
2752,230646.015625
2757,61789.953125
2080,120154.609375
2398,110457.421875
1515,184467.421875
1516,157520.46875
1523,124713.296875
1528,111647.5
1797,103731.3203125
1801,120577.34375
1802,167411.734375
2079,114488.953125
2081,131732.828125
2083,153680.546875
2419,114990.0703125
2424,127963.6015625
2755,122858.640625
2766,138362.953125
1762,181210.78125
1780,155423.6875
1803,159864.453125
2047,149993.265625
2058,215260.15625
2395,223296.53125
2722,165637.8125
2729,164296.09375
2736,139153.5
2765,233259.78125
2425,166704.03125
1513,163546.328125
1763,169983.421875
1800,138374.609375
2394,149520.984375
2405,149874.40625
2428,180978.546875
2726,137860.609375
2739,152258.9375
2743,142144.875
2748,137709.6875
2761,147426.328125
1517,144112.71875
2404,152708.625
2438,99637.578125
2724,118727.171875
1514,144905.765625
1518,157133.90625
1774,155878.046875
1791,193818.875
1804,124250.765625
1959,159515.234375
2049,162737.1875
2068,158224.765625
2082,146754.0625
2388,136184.640625
2403,155126.25
2415,157016.640625
2738,159997.109375
2767,88860.171875
2768,138237.421875
1471,184680.1875
2281,162748.953125
2282,169257.875
2642,183331.40625
1526,116586.46875
2727,164894.875
2772,109162.5234375
2498,113238.65625
2807,167958.96875
1592,114384.03125
1593,116538.6796875
2198,145970.125
2806,84534.3984375
1558,106094.15625
1595,114535.6171875
1897,90724.96875
2874,132684.046875
2879,135916.859375
2880,84746.078125
1559,96179.6328125
1898,124311.515625
2876,177133.0625
2877,127451.0078125
1594,153669.75
2199,164545.15625
2558,131070.6953125
1557,94639.3828125
1560,147694.453125
2476,120081.21875
2875,117383.5546875
1472,124262.484375
1473,130203.5078125
1652,127829.359375
1653,124262.484375
1962,124262.484375
1963,124262.484375
1964,141908.625
2283,142031.015625
2284,138464.21875
2643,141724.296875
2644,136900.875
2645,134117.796875
2646,127829.359375
2647,142908.046875
2217,90285.375
2581,126987.2578125
1601,66782.9921875
1603,92374.6015625
1823,83813.5078125
1914,82664.9140625
1916,50848.4453125
2129,116334.3046875
2133,118050.46875
2135,93315.3203125
2211,109582.828125
2215,104884.53125
2578,92013.8515625
2582,107352.5703125
2800,63263.11328125
2801,117816.640625
2887,79816.0625
2889,65561.828125
2890,94040.453125
2892,68190.1484375
1602,119518.90625
1836,135763.171875
2131,159505.078125
2132,111419.25
2134,121186.375
2212,117292.734375
2213,103808.109375
2216,152800.546875
2219,83559.90625
2472,150430.5625
2474,103219.9921875
2575,123760.234375
2576,132936.15625
2579,73432.078125
2792,73531.859375
2798,131067.1875
2888,125542.15625
2891,156554.0
2894,79355.921875
2471,223531.34375
1833,136378.671875
1913,148035.5
2130,127972.2578125
2218,86661.25
2220,77199.4921875
2251,136775.609375
2577,153697.96875
2799,111901.140625
2214,137569.828125
2470,199495.28125
1837,92528.453125
1838,110131.6875
2136,93737.4921875
2473,143351.3125
2580,122429.3671875
2893,124538.3828125
1506,183161.90625
1639,169872.171875
1641,174264.84375
1645,175789.453125
1646,163515.75
1647,170068.953125
1749,152520.96875
1750,133115.34375
1949,204417.015625
1950,175949.375
1951,238743.046875
1952,195022.953125
1953,164949.421875
1957,163651.953125
2044,178268.125
2045,196649.671875
2269,156011.328125
2271,203108.421875
2273,165867.546875
2274,165346.8125
2275,159567.28125
2378,142985.078125
2381,149474.9375
2382,191486.546875
2383,185316.484375
2385,157797.515625
2386,134052.953125
